	1	2	3	4	5	6	7	8	9	10	11	12	13	15	16	17	18	19	20	21	22	23
Date Time	DeC2FeedFlow.m	DeC2AmbTemp.m	DeC2FeedTemp.m	DeC2OvhdPress.m	DeC2ProdPress.m	DeC2ProdTemp.m	DeC2OvhdTemp.m	DeC2RefTemp.m	DeC2Tr39Temp.m	% C3 IN C2 COMP	DeC2Tr9Temp.m	DeC2Tr1Temp.m	DeC2RebAVapTemp.m	DeC2BtmTempA.m	DeC2BtmTempB.m	DeC2RefFlow.m	DeC2ProdFlow.m	DeC2RebSteamA.m	DeC2RebSteamB.m	DeC2BtmFlow.m	DeC2TopDeltaP.m	DeC2Bott.DeltaP.m
Date Time	10f010.pv	11T0030.PV	10T0003.PV	10p012.pv	10P020.PV	10T0015.PV	10T0009.PV	10T0010.PV	10T013.PV	10A100C3.PV	10T014.PV	10T0006.PV	10T0002.PV	10T0004.PV	10T0005.PV	10f015.pv	10F016.PV	10f012.pv	10f021.pv	10fz013.pv	10P010.pv	10P011.pv
8/16/2004 11:10	7.333902836	95.79129028	198.52948	385.2900391	379.8084412	43.20420074	49.47395706	45.03595352	84.35469055	2.108646154	128.2381744	180.8195343	196.272049	199.8531647	201.311615	5.221604824	4636.080566	75.98231506	76.15691376	4164.580078	1.281360984	1.970973492
8/16/2004 11:15	7.339175224	95.89478302	198.3897247	385.2754517	379.7832947	43.36899948	49.52466583	45.38285828	84.43097687	2.163762331	127.78405	180.8702393	196.3544464	199.3521576	200.9732056	5.253694534	4690.73584	77.45446014	76.3041687	4251.249512	1.282156944	1.970774412
8/16/2004 11:20	7.333702087	95.99827576	198.4292755	385.2608337	379.7796936	43.72002411	49.87201309	45.44877625	84.89006042	2.139347553	128.570343	181.413147	196.4368439	199.8448944	201.0630646	5.285605431	4988.385742	75.81332397	76.29066467	4085.558594	1.282952905	1.970575452
8/16/2004 11:25	7.325060368	96.33610535	198.3622589	385.2478638	379.7760925	43.63762665	49.0128479	45.44877625	83.782341	2.139347553	127.7758102	181.0369415	196.4450836	199.8174438	201.1529846	5.205994129	4686.117676	76.58171844	76.01488495	4348.323242	1.283341885	1.970346332
8/16/2004 11:30	7.33762598	95.82750702	198.3073425	385.2424316	379.7724609	43.55522537	49.65776825	45.44877625	84.37193298	2.139347553	128.0734406	181.5010223	196.6626282	199.7899933	201.2428741	5.266347408	4782.335449	77.46762085	75.73910522	4246.399902	1.281877279	1.969980359
8/16/2004 11:35	7.336931705	95.85803223	198.2524109	385.2368774	379.7469482	43.47282028	49.60283661	45.44877625	84.36347961	2.182073593	129.4775238	182.0415497	196.7452393	199.7625275	201.4352264	5.346464634	4987.409668	76.85133362	75.4633255	4049.391113	1.280412793	1.969614148
8/16/2004 11:40	7.338907719	95.88854218	198.197464	385.2314148	379.6856995	43.39042282	49.54790497	45.44877625	83.80670166	2.173833609	129.7613068	181.3642426	196.7891998	199.7350464	201.1715393	5.30225563	4756.078613	76.16809845	75.18754578	4196.923828	1.278948188	1.969248056
8/16/2004 11:45	7.349535465	95.36708832	197.9151001	385.2259216	379.6244202	43.74803925	48.76454926	45.53447342	82.53456116	2.15698719	128.8984528	181.1170349	196.8331451	199.541687	200.9893646	5.257143021	4620.631836	75.86081696	75.2611618	4340.717773	1.277483702	1.968881845
8/16/2004 11:50	7.342981815	95.52984619	198.5330963	385.2361145	379.5631714	43.07565689	49.33146286	45.53315735	83.28196716	2.209540129	128.0373688	181.0692596	196.200531	199.2203217	201.1691589	5.270302296	4656.933105	77.19495392	75.58782196	4338.154297	1.277312636	1.969792366
8/16/2004 11:55	7.350700855	95.41796112	198.4506989	385.3179016	379.5018921	43.5634613	49.60832977	45.07962799	84.27961731	2.209540129	129.517807	181.644577	196.23349	199.7081451	201.4352264	5.418768883	4969.319336	76.9743576	75.91445923	4123.478027	1.283033371	1.976518631
8/16/2004 12:00	7.391797066	96.00366211	198.3683167	385.3997192	379.467865	43.34372711	49.00845337	44.98865891	81.86772156	2.059999704	129.0825653	181.5713348	196.266449	199.6133575	200.4596252	5.329777241	4612.514648	76.24020386	76.24110413	4239.350586	1.288754344	1.983244896
8/16/2004 12:05	7.394898415	96.4348526	198.2859039	385.4815063	379.4747925	43.07565308	49.54899979	44.92273712	82.79549408	2.059999466	128.3305817	181.1283569	196.299408	199.4897766	201.052887	5.298779488	4753.722168	76.61328888	76.56774902	4332.130371	1.294475198	1.989971399
8/16/2004 12:10	7.395436287	96.30078888	198.2644806	385.563324	379.4816895	43.07565308	48.97022247	45.26420593	82.81887054	2.009109735	128.27211	181.0844116	196.2165527	199.3661804	201.052887	5.387395859	4798.141113	77.37104034	77.03635406	4275.133789	1.300196052	1.996697426
8/16/2004 12:15	7.471747875	96.51097107	198.1546173	385.6031189	379.4886169	43.07565308	48.90429688	44.59972763	83.01553345	1.989806771	128.9492493	181.0404663	196.6626282	199.681778	201.5090637	5.410186768	4776.717285	77.31780243	77.54499054	4186.925781	1.306333423	2.008266211
8/16/2004 12:20	7.487496853	96.24393463	198.044754	385.4518433	379.4955139	43.07565308	48.52284622	44.84973145	81.88695526	2.017273664	128.4218903	180.6572266	196.3145752	199.411499	200.9474182	5.376214027	4845.036133	76.82157898	77.65252686	4313.224121	1.312588096	2.02120018
8/16/2004 12:25	7.486166	95.98947906	197.9480591	385.3006287	379.6344604	43.07565308	48.96889877	44.72613144	82.2098465	1.997473836	127.2948456	180.8769836	196.4286041	199.1517639	201.0133362	5.338986397	4570.618652	78.6792984	77.7518692	4412.881836	1.318842888	2.034134388
8/16/2004 12:30	7.550106525	96.10600281	198.5136566	385.149353	379.776123	42.97567749	49.42846298	44.60253143	83.5427475	1.974547744	128.4225006	181.1648254	196.6626129	199.5343323	201.3906097	5.427143574	5031.020508	79.14860535	77.85121155	4231.553223	1.32509768	2.047068596
8/16/2004 12:35	7.591216564	96.22252655	198.6085968	384.9980469	379.9177551	43.03061295	49.14593887	44.40437698	83.05796051	1.907407045	129.6249237	181.274704	196.4429016	199.3545685	201.2384796	5.520231724	4993.242676	78.30419922	77.95056152	4078.594238	1.331352472	2.057498693
8/16/2004 12:40	7.589663029	95.97582245	198.046936	384.9883423	380.0594177	43.08554459	49.17985153	44.46170044	81.2976532	1.947996497	127.8069382	180.3092041	196.4780426	198.9698181	201.0863647	5.305942059	4640.793945	78.76921844	78.19494629	4562.14502	1.334351182	2.056522369
8/16/2004 12:45	7.592340946	96.56957245	198.1282501	385.0811157	380.0338135	43.14048004	49.34392166	44.51902008	83.32820892	1.974303603	127.68396	180.2051849	195.9111328	199.1587982	201.1451721	5.437251091	4864.246582	79.89539337	79.10009766	4424.097168	1.336431503	2.055546045
8/16/2004 12:50	7.645947456	95.98456573	198.5523224	385.1739197	379.9609985	43.19541168	49.75994873	44.57634354	83.07641602	1.944029093	128.6814575	181.0791321	196.4770508	199.4576263	201.8175659	5.537870407	4888.771484	80.38249969	80.00524902	4226.554199	1.338511825	2.054569721
8/16/2004 12:55	7.693331718	96.02682495	198.3325958	385.2666626	379.8881836	42.99160385	48.8766098	44.63366318	82.20313263	1.946775794	128.4754486	180.5649567	196.5784454	199.6000214	201.3561249	5.504366875	4835.371582	80.170784	80.91039276	4345.930176	1.340592027	2.053593159
8/16/2004 13:00	7.707808495	96.06906891	198.046936	385.3594666	379.8153687	43.07400131	49.42375183	44.90054321	82.73232269	1.965575099	128.1197662	180.6663818	196.6798706	199.7318573	201.5758514	5.48628521	4828.254395	81.19182587	81.81555176	4545.118652	1.340543032	2.053467989
8/16/2004 13:05	7.710173607	95.8099823	198.940155	385.3569641	379.7085571	43.20749664	49.53362274	44.84561157	83.77351379	2.008117914	129.2826691	181.3428192	197.0423279	199.8636932	202.0219116	5.53127861	5061.204102	82.40570831	82.05119324	4433.539551	1.337019801	2.057220936
8/16/2004 13:10	7.708945274	96.15003967	199.1623077	385.285553	379.5461731	43.20749664	49.31169128	44.79067612	83.21543121	2.008117914	131.038559	181.0857239	197.409729	199.9296112	202.0153198	5.623584747	5033.353027	80.10087585	82.09801483	4259.538574	1.333496332	2.060973883
8/16/2004 13:15	7.699293613	95.37339783	199.00383	385.2140808	379.3838196	43.20749664	48.95571136	44.73574066	82.12218475	2.008117914	129.4204559	180.8642426	197.2207642	199.8417206	201.917038	5.426484108	4686.355957	80.75197601	82.14483643	4584.46875	1.329972982	2.064726591
8/16/2004 13:20	7.69265604	95.52597809	199.1079102	385.1426697	379.2214661	43.20749664	49.36818695	44.68080902	83.18125153	2.118213415	129.2873993	181.0619965	196.800766	199.75383	201.857132	5.508981705	4913.497559	81.69165802	82.19165802	4568.681641	1.327534318	2.068479538
8/16/2004 13:25	7.707770348	95.68102264	199.2119904	385.0987854	379.059082	43.20749664	49.27401733	44.75379562	83.09407043	2.12103653	129.9993896	181.2017517	196.743454	199.6141968	201.9494019	5.558812141	5062.180176	82.09487915	82.18153381	4405.682129	1.330036163	2.071101189
8/16/2004 13:30	7.702102661	95.84922791	199.3160706	385.1805725	379.0472717	42.95864868	49.1798439	44.65962219	82.61634827	1.925718188	131.14888	181.0039978	196.686142	199.8613892	201.7938232	5.611402035	4832.015137	80.65749359	82.07854462	4384.255371	1.332538128	2.068570137
8/16/2004 13:35	7.699148655	95.5353241	199.1840668	385.2623901	379.261261	43.04104996	49.24247742	44.78958511	82.38563538	1.998733401	130.459671	180.7156372	196.6287994	199.8839111	201.6619873	5.471077442	4755.579102	80.15438843	81.97554016	4595.940918	1.335040092	2.066039324
8/16/2004 13:40	7.687520504	95.26078796	198.5567322	385.3442078	379.4752502	43.12344742	48.74477386	44.78958511	82.72675323	2.035063505	129.9869232	180.5272827	196.5714874	199.7374268	201.2967834	5.501886845	4960.320801	80.24822235	81.87254333	4476.437012	1.337541819	2.063508272
8/16/2004 13:45	7.710196495	95.24552155	198.4556427	385.4259644	379.6892395	43.20584488	48.74477386	44.78958511	82.59051514	2.038636446	129.6752014	180.4133453	196.2776489	199.441803	201.1869202	5.483404636	4744.772461	81.04418945	81.76953888	4563.469238	1.340279937	2.060976982
8/16/2004 13:50	7.68849802	94.74689484	198.6753693	385.4824219	379.9032288	43.28824615	49.31004333	44.78958511	83.42295837	1.992172122	129.9778748	180.7495422	196.4094849	199.5736389	201.5319061	5.509116173	4992.934082	81.80553436	81.82657623	4472.206543	1.3440938	2.064758539
8/16/2004 13:55	7.701687813	94.87768555	198.9518433	385.4233704	379.8804932	43.33933258	49.06283951	44.78958511	82.93953705	1.941358805	130.5000763	181.0857239	196.7818756	199.9251556	201.9040833	5.542581558	4923.638672	80.68064117	82.14473724	4409.250488	1.347907782	2.070320606
8/16/2004 14:00	7.721770763	94.35713196	199.1316223	385.3643188	379.8529053	43.33933258	49.18775177	44.88581848	82.50241089	1.928769946	129.9142456	180.6452789	196.6919861	200.0265656	201.7804871	5.492745876	4729.299316	80.37187195	82.46289063	4549.177734	1.351721764	2.075882673
8/16/2004 14:05	7.852778912	94.63546753	198.8379822	385.3052673	379.8253784	42.87569809	49.64128876	44.68806458	82.46746063	2.038636446	129.4227448	180.4654846	196.6020966	200.1279907	201.6568909	5.547697544	5031.710449	80.37698364	82.78104401	4550.480957	1.355535746	2.081444502
8/16/2004 14:10	8.01744175	94.34615326	198.703949	385.2462463	379.797821	43.26813889	48.8502388	44.28858948	81.99385071	1.986449838	127.9772415	180.2221832	196.512207	199.5795898	201.4780731	5.574193478	4755.983887	83.11830139	83.09919739	4656.163574	1.370225549	2.087006569
8/16/2004 14:15	8.137400627	94.19599152	198.2798615	385.1665344	379.7702332	42.70650482	49.1786499	44.52590179	82.7359848	1.928769827	127.3831177	179.5036621	196.2011871	199.2664642	201.642868	5.655738831	5043.517578	83.56089783	83.84580994	4613.971191	1.387983084	2.098793268
8/16/2004 14:20	8.281703949	94.28755188	198.819046	385.0719299	379.6065063	42.7460556	49.05879211	44.52590179	82.9623642	1.959288359	127.2038193	179.1674652	196.4170685	199.7476807	201.9399872	5.802228451	5441.123535	85.06424713	85.29145813	4603.759766	1.405740619	2.110707283
8/16/2004 14:25	8.416639328	94.27290344	198.8602448	384.9773254	379.442749	43.02731323	49.68083954	44.52590179	82.09951782	1.941892743	127.0245209	178.6252747	196.702179	199.7476807	201.8458099	5.788892269	5055.181152	84.91035461	86.73712158	4707.754883	1.423498034	2.122621059
8/16/2004 14:30	8.466994286	94.03485107	198.9014282	384.8827209	379.2790222	43.52579498	49.99066925	45.08385086	82.29712677	1.960936308	125.8711472	178.5428772	196.702179	199.6685944	201.619812	5.751774788	5354.951172	87.6913147	88.18276978	4963.256348	1.441255569	2.134534836
8/16/2004 14:35	8.491879463	93.98357391	198.942627	384.7880859	I/O Timeout	43.60301208	50.92013168	45.13658524	83.94878387	I/O Timeout	126.4210968	178.3764191	196.702179	199.3950043	201.8395386	5.91553688	5550.266602	89.52642822	89.6284256	4911.791992	1.4610641	2.149325848
8/16/2004 14:40	8.475379944	93.49430847	199.6422119	384.855011	I/O Timeout	I/O Timeout	50.59844589	45.18932343	83.93322754	I/O Timeout	128.4115143	I/O Timeout	196.702179	199.8506775	202.7501068	6.063612461	5446.383301	89.34087372	90.56518555	4692.010254	1.481451035	2.164928198
8/16/2004 14:45	8.554834366	93.42106628	199.9146729	385.0388489	I/O Timeout	I/O Timeout	50.35586166	45.2420578	82.93748474	I/O Timeout	128.5601654	I/O Timeout	197.1009979	199.8094788	202.7061615	5.997463226	5388.324707	90.43008423	91.13343811	4846.76416	1.501838088	2.18053031
8/16/2004 14:50	8.622264862	93.50016785	199.2115479	385.2226868	I/O Timeout	I/O Timeout	50.22402191	45.29479218	83.40180206	I/O Timeout	128.9867401	I/O Timeout	196.936203	199.7682953	202.6622009	6.076850891	5577.427734	91.38768005	91.70168304	4913.479492	1.522225142	2.19613266
8/16/2004 14:55	8.61762619	93.07800293	198.8709412	385.4065247	I/O Timeout	I/O Timeout	49.92694473	45.26859665	81.74076843	I/O Timeout	128.7644043	I/O Timeout	196.7345428	199.3785248	202.2593842	6.07677269	5307.532227	91.592453	92.26993561	5028.370117	1.53791821	2.208960295
8/16/2004 15:00	8.612155914	93.277771	199.2005463	385.4687805	I/O Timeout	I/O Timeout	50.14667511	45.29974365	82.87423706	I/O Timeout	128.5281525	I/O Timeout	196.9143219	199.4681702	202.3701782	6.029487133	5351.118164	92.07449341	92.83818054	5107.02832	1.545952797	2.217261314
8/16/2004 15:05	8.637787819	93.60636902	199.403244	385.3327332	I/O Timeout	I/O Timeout	50.26093674	45.20420456	83.31156158	I/O Timeout	130.1806793	I/O Timeout	197.094101	199.6000061	202.480957	6.208671093	5474.282227	91.96722412	92.30261993	4912.347168	1.553987384	2.225562096
8/16/2004 15:10	8.635666847	93.62468719	199.8267975	385.1966553	I/O Timeout	I/O Timeout	49.79949951	44.74333191	82.28095245	I/O Timeout	130.2383575	I/O Timeout	197.3820496	199.866333	202.8986511	6.173820972	5354.307617	91.50821686	92.07371521	4988.079102	1.558079839	2.233862877
8/16/2004 15:15	8.631243706	I/O Timeout	199.7774353	385.3174133	I/O Timeout	I/O Timeout	I/O Timeout	44.66358948	I/O Timeout	I/O Timeout	I/O Timeout	I/O Timeout	197.4078979	I/O Timeout	202.8986511	6.178313732	5324.414551	91.4152832	92.019104	I/O Timeout	1.555740356	2.235091686
8/16/2004 15:20	8.626819611	I/O Timeout	199.6867218	385.4434204	I/O Timeout	I/O Timeout	I/O Timeout	44.58384705	I/O Timeout	I/O Timeout	I/O Timeout	I/O Timeout	197.4337616	I/O Timeout	202.8986664	6.184193611	5295.587402	91.45903778	91.96450043	I/O Timeout	1.553400636	2.236176491
8/16/2004 15:25	8.622395515	I/O Timeout	199.5960083	385.5694275	I/O Timeout	I/O Timeout	I/O Timeout	44.50410461	I/O Timeout	I/O Timeout	I/O Timeout	I/O Timeout	197.4596252	I/O Timeout	202.8986511	6.19007349	5266.760254	91.50278473	91.90990448	I/O Timeout	1.551061153	2.237261295
8/16/2004 15:30	8.617972374	I/O Timeout	199.5052795	385.6954041	I/O Timeout	I/O Timeout	I/O Timeout	44.42436218	I/O Timeout	I/O Timeout	I/O Timeout	I/O Timeout	197.4854584	I/O Timeout	202.8986511	6.195952892	5237.933105	91.54653168	91.8553009	I/O Timeout	1.548721433	2.238345861
8/16/2004 15:35	8.623950005	92.93984222	199.4708099	385.7339172	379.1575317	42.68672562	49.20946121	44.37717056	81.09744263	2.017273664	130.6278839	180.6660461	197.3796844	200.199173	202.7008972	6.194582939	5198.032227	91.74617004	92.06954956	5038.068848	1.539652109	2.238949776
8/16/2004 15:40	8.629283905	93.42144012	198.6349487	385.718811	379.1912537	42.17914581	48.75795746	44.34993362	80.62895203	2.009582996	130.0335846	180.4463043	196.992218	199.8366699	202.0482788	6.119685173	5186.986816	91.10118866	92.44945526	5241.102051	1.526458144	2.239259005
8/16/2004 15:45	8.60994339	93.41960144	198.5435486	385.7036743	379.2249451	42.34658051	49.11099243	44.32269287	80.87988281	1.974547744	129.5133514	180.0268097	197.1042786	199.3709412	202.0021362	6.065566063	5116.835449	91.70034027	92.82936096	5266.075684	1.513263941	2.239568233
8/16/2004 15:50	8.619148254	93.26670837	198.7632599	385.6885376	379.258667	42.54433823	48.97054672	44.29545593	81.06671906	1.886044025	129.7899323	180.2065887	197.2455292	199.570694	202.1486206	6.054060459	5048.206543	91.6558609	93.20926666	5140.03418	1.500069976	2.239877701
8/16/2004 15:55	8.609775543	92.33558655	199.8004303	385.6621704	379.2923279	42.59444046	49.21775436	44.26821518	82.32185364	1.886044025	130.4424133	180.5913239	197.5986786	199.971817	202.8129578	6.084495068	5236.310059	93.52053833	93.58917999	5073.97998	1.487621188	2.23951602
8/16/2004 16:00	8.614742279	92.29489136	199.8663483	385.5846558	379.2683716	42.48457718	49.04800797	44.3896637	81.95500946	1.855525374	132.1952057	181.1977844	198.1392212	200.5123596	203.1508026	6.21916008	5312.686523	92.5630188	93.54628754	4879.705078	1.478567362	2.236098766
8/16/2004 16:05	8.626996994	92.9691391	199.3241577	385.5071716	379.157959	42.49555969	49.10074234	44.27705383	80.65309906	1.861476541	131.8086395	181.14505	197.8294067	200.3101959	202.903595	6.118496895	5124.357422	91.94997406	93.38415527	5186.797363	1.469513535	2.232681751
8/16/2004 16:10	8.620502472	92.458992	199.241745	385.4296265	379.0474854	42.2088089	49.19491577	44.35945129	80.53788757	1.861629128	130.3903351	180.6473541	197.5205383	199.9300537	202.4647675	5.928803921	4815.209473	91.94730377	93.22203064	5311.770996	1.460459709	2.229264259
8/16/2004 16:15	8.612445831	92.69703674	199.0621033	385.3521118	378.9370422	42.53636551	49.62810516	44.44185257	82.5428009	1.861629128	130.7132263	180.8121643	197.5676117	200.0399323	202.5846405	5.981627941	5123.85791	91.35372925	93.05989838	5238.38916	1.451405883	2.225847006
8/16/2004 16:20	8.603564262	93.024086	199.7575684	385.2857971	378.8265686	42.50497437	49.79950333	44.52425385	82.41897583	1.830683351	131.4410858	180.9769592	197.6147003	200.7232971	203.0238953	6.031934738	5250.020996	91.52977753	92.89776611	5024.333008	1.445201516	2.222014904
8/16/2004 16:25	8.608832359	92.80434418	199.6075897	385.2705383	378.973877	42.47359085	49.66765594	44.74061203	82.10590363	1.821955085	131.5377655	181.3131714	198.0205688	200.4385223	202.9186859	6.014465809	5341.692383	91.62257385	92.45263672	5027.323242	1.441060781	2.216294289
8/16/2004 16:30	8.598116875	93.04651642	199.6350708	385.2552795	379.1264038	42.44219589	49.39079285	44.67783356	82.42199707	1.821955085	131.618042	180.9906311	198.0205688	200.62677	202.9714355	5.919040203	5378.684082	91.92700958	92.00171661	5130.015137	1.436919928	2.210573435
8/16/2004 16:35	8.499802589	92.88628387	199.6625214	385.2400208	379.2789917	43.00973129	49.73549271	44.61505127	82.68514252	1.995910406	131.6983185	181.5010223	198.0205688	200.5740356	203.0241699	5.955711365	5467.451172	90.72199249	91.55081177	5146.421875	1.432779193	2.204852581
8/16/2004 16:40	8.466536522	92.8116684	199.6900024	385.224762	379.4315491	43.07565308	49.65343475	44.55226898	82.89266205	1.994913936	131.778595	181.4113617	198.0205688	200.5213165	203.076889	5.871267319	5492.63623	91.64546204	91.09989929	5113.031738	1.424578547	2.199131727
8/16/2004 16:45	8.448317528	92.65968323	199.7174683	385.2035522	379.5840759	43.07565308	49.5713768	44.63795853	83.04080963	1.989806771	132.1204376	180.9489441	198.0205536	200.4685822	203.1296234	5.904825211	5523.53418	90.20324707	90.64897919	5030.869629	1.409754038	2.19235611
8/16/2004 16:50	8.351267815	92.20404816	200.0791473	385.1806946	379.5577698	43.07564926	49.48931885	45.27738953	82.59599304	2.075258732	132.4881744	180.8665466	197.7844543	200.4158478	203.1326599	5.861372948	5505.410645	90.03113556	90.4186554	5039.414551	1.394929528	2.185283184
8/16/2004 16:55	8.348643303	92.28034973	199.7966461	385.1577759	379.5278015	42.90426254	49.40726089	44.86303329	82.36253357	2.075258732	131.9385223	180.7841644	197.6046753	200.3832397	202.967865	5.838298798	5476.639648	88.63414764	90.19281006	5076.179688	1.380105138	2.17821002
8/16/2004 17:00	8.338481903	92.35664368	199.6908875	385.1348877	379.4978333	42.78937531	49.14029312	44.95720673	82.11064911	2.15896678	130.7521973	180.6110992	197.3887634	200.3557892	202.6975861	5.796480656	5366.305664	89.51460266	89.96697998	5125.187012	1.365280628	2.171137094
8/16/2004 17:05	8.339170456	92.43294525	199.8430023	385.0776367	379.4678345	43.18112946	49.78236008	45.05137634	82.29959106	2.170232296	130.4281006	180.0441895	197.5408783	200.3283386	202.8623962	5.797008038	5317.67334	88.42223358	89.74114227	5007.477051	1.3620193	2.165757895
8/16/2004 17:10	8.258024216	92.50923157	199.9951172	384.9642944	379.4622803	43.15366364	49.98012161	45.25267029	82.49923706	2.139286518	130.5540009	180.4858551	197.6930084	200.3008423	203.0271912	5.843317986	5410.701172	89.2277298	89.51531219	5000.875977	1.3620193	2.163142681
8/16/2004 17:15	8.244667053	92.3817215	199.876236	384.8509216	379.4933472	43.09873199	50.02802277	44.71047211	82.46253967	2.114932775	131.2071686	180.4858551	197.8887329	200.2733917	203.5823364	5.851417542	5361.568848	88.26449585	89.13961029	4866.620117	1.3620193	2.160527468
8/16/2004 17:20	8.230696678	92.150383	199.9311676	384.7375793	379.5244141	43.04379654	49.53582001	44.71157074	81.55186462	2.114932775	130.9096069	180.4858551	197.8887329	200.4294891	203.2998199	5.814935684	5282.062012	88.76003265	88.760849	4960.222168	1.3620193	2.157912254
8/16/2004 17:25	8.158146858	92.09806824	199.986084	384.6563416	379.555481	42.98886108	49.66765594	44.76651001	81.71395111	2.119876623	130.1541138	179.8925781	197.8887329	200.5236359	202.9543304	5.746415615	5072.868652	88.25705719	88.38210297	5034.843262	1.360412002	2.155457258
8/16/2004 17:30	8.130015373	91.65598297	200.0410156	384.721344	379.5865479	43.18112946	49.66765594	44.56545258	81.89833069	2.142399073	130.2481232	180.2142639	197.4141083	200.6178131	203.1008148	5.709750652	4954.512695	88.11312103	88.00333405	5012.305176	1.356181979	2.153732777
8/16/2004 17:35	8.123195648	92.11584473	200.0959473	384.786377	379.5939636	43.01369095	49.10469437	45.0532608	81.95425415	2.058691263	130.3701935	180.468277	198.0324554	200.8852692	203.3946991	5.80064106	5105.004883	87.32910156	87.65434265	4792.053223	1.351951957	2.152008057
8/16/2004 17:40	8.149144173	92.05212402	200.4068909	384.8513489	379.6008911	42.81592941	48.90693665	45.0532608	81.51799011	2.05694747	130.8531799	180.6147614	198.0983582	200.7910919	203.3123016	5.80907011	5065.465332	87.70294952	87.31373596	4786.092773	1.347722054	2.150283813
8/16/2004 17:45	8.118045807	91.52440643	200.0345917	384.9163818	379.6078186	42.72298813	48.62611389	44.6094017	80.48041534	2.05694747	130.7963257	180.402359	198.5083771	200.6969299	203.2299042	5.713077068	4846.036133	86.94151306	86.97312164	4862.124023	1.343492031	2.148559093
8/16/2004 17:50	8.026047707	91.55491638	200.0973663	384.8960876	379.6147461	42.77791977	48.5865593	45.02689362	80.71801758	1.994994998	130.2876129	179.8662109	198.1062775	200.6027527	202.9250183	5.662270069	4791.547852	86.917099	86.63251495	4927.066895	1.342354059	2.146591902
8/16/2004 17:55	8.007209778	91.58544159	200.160141	384.8139954	379.6905212	42.83285141	48.57255554	44.32061005	81.46000671	1.90871489	130.4332581	180.6704407	197.7437134	200.4068909	203.2216644	5.644441128	4776.265137	86.72101593	86.33356476	4948.856934	1.341279268	2.144448757
8/16/2004 18:00	8.013708115	91.61595917	200.2229309	384.7318726	379.8161316	42.88778305	48.53135681	43.90624619	81.34279633	1.841914296	130.8658142	180.8418274	198.1234283	201.1122131	203.3495483	5.670617104	4752.793945	85.92707825	86.06479645	4775.688965	1.340204358	2.142305613
8/16/2004 18:05	8.011566162	91.64647675	200.466217	384.6497498	379.9417114	42.94271851	48.49015808	44.12597656	81.20450592	1.809747696	131.0264282	180.8053741	198.5650787	201.4759674	203.9599609	5.646412849	4825.683105	85.94241333	85.79602051	4792.608398	1.339129567	2.140162706
8/16/2004 18:10	8.017609596	91.95471191	200.1366119	384.638916	380.0673218	42.79055023	48.40198898	44.41462326	81.06621552	1.809747696	130.8540039	180.7278137	198.3673248	201.2961884	203.7819672	5.634864807	4687.022461	85.67156219	85.5272522	4810.766602	1.340347171	2.138306856
8/16/2004 18:15	8.017248154	91.36143494	200.07164	384.7443542	380.1929016	42.76308441	48.41385269	44.44099426	81.17190552	1.809747815	129.6124115	180.6502533	197.9570618	201.0189972	202.7061615	5.523844242	4548.599609	86.17330933	85.30638885	4921.320313	1.343225121	2.136920214
8/16/2004 18:20	8.013763428	91.54820251	200.1657867	384.849762	380.1162415	42.73561859	48.47977448	44.46736526	82.34199524	1.794488311	129.7397156	180.389801	198.1368408	200.830658	203.2677917	5.539386272	4813.04248	86.23226929	85.30379486	4858.98291	1.346102953	2.135533094
8/16/2004 18:25	8.021424294	90.93425751	200.259964	384.9551697	379.9047241	42.70815277	48.91088867	44.49372864	82.71195984	1.794488311	130.0369263	180.483963	198.4029083	201.052887	203.5364227	5.589575291	4908.070313	86.6306076	85.30119324	4799.358887	1.348980665	2.134146214
8/16/2004 18:30	8.00907135	90.90496826	200.5683746	385.0606079	379.6932678	42.68068695	48.9548378	44.52010345	82.77632141	1.699881077	130.5248108	180.9242249	198.5922852	201.5703583	203.9929199	5.570933819	4784.239746	86.24264526	85.29859161	4669.79248	1.351175666	2.132759333
8/16/2004 18:35	8.008496284	90.87566376	200.6233063	385.0647583	379.4817505	42.96952438	48.99878311	44.70362091	82.84067535	1.807000995	130.3711243	180.9791565	198.7720642	201.5154266	203.4260101	5.520578384	4887.194336	86.1217041	85.29598999	4801.965332	1.350260377	2.128484249
8/16/2004 18:40	8.010803223	90.84637451	200.6782532	385.0668335	379.3187866	43.00248337	49.1534729	44.78272247	82.9050293	1.809747696	130.2174377	181.0340881	198.9223633	201.4605103	203.4260101	5.493813992	4823.064453	85.12070465	85.32314301	4818.842285	1.349345088	2.124150515
8/16/2004 18:45	8.009496689	90.81707001	200.7331848	385.0689087	379.3500366	43.03544235	49.2721405	44.86182785	82.96938324	1.809747696	129.5428314	181.0890198	198.4160919	201.129364	203.4260101	5.448618412	4831.824707	84.90249634	85.35869598	4867.891602	1.34842968	2.119816542
8/16/2004 18:50	8.003662109	90.90181732	200.7881317	385.0709839	379.3812256	43.06840134	49.67205048	44.94093323	83.61450195	1.855089426	129.5945129	181.1439514	198.4161072	201.2612	203.4260101	5.48114872	4999.05127	86.33505249	85.39424896	4828.177734	1.347514272	2.11548233
8/16/2004 18:55	7.998862743	90.21457672	200.7063293	385.0780334	379.4124146	42.86471176	49.47780991	45.02003479	83.9552002	1.88184762	130.0996246	181.2241516	198.9488373	201.6129303	204.0720062	5.476858139	5098.601074	85.32071686	85.42978668	4677.697266	1.347306967	2.112123251
