Date,Melt Index- Lab,Hydrogen Concentration,Alkyl,Catalyst,Electron Donor,Hydrogen Flow,Propylene,Recycle Gas ,Density, Level,Production Rate,Residence,Catalyst Activity,Reactor Solids,Total BTU's,Agitator Amps,Al/Ti Ratio,Alkyl/Donor Ratio,Reflux Liquid Flow,Reactor PSIG,Lower Jacket temp,Btms Temp.,Reactor Temp
,,ppm,PPH,LB/HR,PPH,SCFH,GPM,SCFH,SPGR,INCHES,LB/HR,MIN,lb/hr*lb,%,Btus,AMPS,lb/lb,lb/lb,GPM,PSIG,DEG F,DEG F,DEG F
4/3/2004 6:10,,,13.1,9.6,2.3,1307.7,284.8,270660.8,0.5,61.6,45621.6,60.8,17285.8,60.5,39690780,162.1,70.3,10.1,1212.5,473.7,166.2,166,166.2
4/3/2004 6:20,,,13.3,9.5,2.3,1260.9,283.1,268829.2,0.5,61.6,45538.4,61.5,17265.3,60.9,39618452,162.7,72.2,10.6,1242.3,473.8,166.2,166,166.1
4/3/2004 6:30,,,13.2,9.8,2.2,1307.7,280.8,262037.4,0.5,61,45435.2,61.4,16592.6,60.9,39528592,159.7,70.2,10.5,1188,474,166.3,166,166.2
4/3/2004 6:40,,,13.2,9.8,2.1,1315.5,278.6,284585.1,0.5,60.3,46052.5,61.8,16483.9,62.6,40065716,160.2,69.2,10.5,1253.5,474.1,166.3,166.1,166.3
4/3/2004 6:50,,,13.2,9.6,2.2,1321,284.3,270612.3,0.5,58.8,46605.1,61.5,17082.8,63.4,40546464,158.9,68.3,10,1228.8,474.2,166.3,166.1,166.3
4/3/2004 7:00,,,13.2,9.7,2.1,1307.7,284.3,272078,0.5,57.9,46292.7,59.4,17107.9,60.7,40274656,162.5,72.1,9.3,1244.8,474.4,166.3,166.1,166.4
4/3/2004 7:10,,,14.6,10.1,2.4,1262,291.3,268325.7,0.5,58.8,47501.6,59.1,17144.1,61.7,41326352,159,74.2,9.9,1305.2,474.5,166.4,166.2,166.4
4/3/2004 7:20,,,14.6,10.4,2.5,1338.4,294.7,271587.7,0.5,58.8,48564.6,59,17069.5,63,42251208,161.5,72.8,9.9,1302.5,474.7,166.4,166.2,166.5
4/3/2004 7:30,10.3,2232,14.4,10,2.4,1318.6,297.4,266747,0.5,59.4,49563.8,57.8,18393.8,62.6,43120528,165.9,71.9,10.7,1301.6,474.8,166.4,166.2,166.5
4/3/2004 7:40,,,14.7,10.1,2.3,1263.1,299.5,225794.5,0.5,59.1,50099.5,56.9,19008.2,62.8,43586580,160.9,75.1,10.2,1305.3,474.8,166.4,166.2,166.4
4/3/2004 7:50,,,14.5,10.1,2.4,1253.1,305.1,235597.7,0.5,58.6,49850.3,55.5,19045.5,60.7,43369788,162.2,74.3,9.5,1306,474.6,166.5,166.3,166.4
4/3/2004 8:00,,,14.4,9.9,2.5,1310.1,305.5,255341.9,0.5,59.5,49962.5,56.5,18898.3,62,43467400,164,77,10,1344.6,474.3,166.5,166.3,166.4
4/3/2004 8:10,,,14.7,10,2.4,1281.5,304,266869.9,0.5,60.9,50810,56.7,18805.8,62.6,44204724,165.2,75.3,10.6,1363.6,474.1,166.5,166.3,166.5
4/3/2004 8:20,,,14.5,9.9,2.3,1250.7,303.8,269080.7,0.5,61,51154.7,57.9,18675.9,64,44504592,164,75.8,10,1382.4,473.9,166.5,166.3,166.5
4/3/2004 8:30,,,16.8,9.4,2.5,1315.5,300.3,258551,0.5,60.5,50955.8,57.1,20358,63,44331532,167.8,91.5,9.7,1373.5,473.7,166.6,166.4,166.5
4/3/2004 8:40,,,16.3,9.5,2.9,1299.9,298,293585.8,0.5,60.5,50825.8,58.6,19761.2,63.5,44218484,164.1,92.6,9.9,1376.7,473.5,166.6,166.4,166.6
4/3/2004 8:50,,,16.6,9.4,2.8,1286.1,294.9,253337.6,0.5,60.9,51307.8,60.4,19775.9,66,44637776,173.6,99.9,10.6,1389,473.3,166.6,166.4,166.4
4/3/2004 9:00,,,15,9.5,2.4,1288.5,299.2,269494.2,0.5,58.9,51264.7,58.8,21906.4,64.6,44600248,173.7,98.8,10.2,1354.3,473.5,166.6,166.3,166.3
4/3/2004 9:10,,,14.7,9.7,2.4,1357.5,301.7,272303.8,0.5,58.6,49652.3,58.3,21794.7,61.8,43197476,174.4,96.5,9.2,1300.5,473.7,166.6,166.3,166.3
4/3/2004 9:20,,,14.9,9.6,2.6,1315,306.3,281577.8,0.5,60.1,49553.6,57.3,22628.6,61,43111668,175.3,102,10,1325.2,473.9,166.6,166.3,166.4
4/3/2004 9:30,9.9,2251,14.9,9.1,2.6,1317.9,300.9,275582.3,0.5,61.6,48189,57.6,23472.4,59.2,41924424,170.5,111.7,10.5,1320,474,166.5,166.3,166.3
4/3/2004 9:40,,,14.8,8.9,2.4,1310.1,295.5,267515.6,0.5,61.9,47246.9,60.1,23127.9,60.6,41104796,172.6,110.3,10.4,1270.6,474.2,166.5,166.3,166.3
4/3/2004 9:50,,,14.7,9.3,2.3,1304.1,289.3,265218,0.5,61.6,44552.7,60.6,20199.2,57.7,38760808,172.6,104.4,9.4,1144.8,474.4,166.5,166.3,166.3
4/3/2004 10:00,,,14.7,9.9,2.3,1275.8,283.2,269750.6,0.5,62.5,44433.3,62,18824.6,59.1,38656992,170.3,103.2,9.6,1178,474.6,166.5,166.3,166.4
4/3/2004 10:10,,,15,9.8,2.5,1264.5,275.5,251911.8,0.5,62.7,44692.3,64.1,18120,61.4,38882276,167.6,98.9,9.6,1203.2,474.8,166.5,166.3,166.4
4/3/2004 10:20,,,16.5,10.1,2.8,1321.5,276.8,271565.2,0.5,60.9,45586.2,63.6,18321,63.1,39659956,160.7,103.8,10.4,1204.9,474.9,166.5,166.3,166.5
4/3/2004 10:30,,,16.5,9.9,2.7,1292.1,283.4,256790.8,0.5,57.7,47459.9,61.5,19531,64.3,41290080,163.8,102.6,10.9,1262.3,474.9,166.5,166.3,166.5
4/3/2004 10:40,,,16.5,10,2.6,1309,319,273451,0.5,56.6,48572.5,54,23453.1,57.8,42258060,167.7,102.5,10.3,1314.8,474.7,166.5,166.3,166.6
4/3/2004 10:50,,,16.4,9.8,2.7,1322.1,305.7,277130.9,0.5,60.3,49187.8,56.9,22828.4,61,42793372,162.1,102.2,9.4,1287.1,474.5,166.5,166.2,166.6
4/3/2004 11:00,,,16.3,9.7,2.8,1325,299.1,261983.8,0.5,61.6,49133.7,57.9,22589.6,61.8,42746300,165.2,102.2,10,1358.3,474.3,166.4,166.2,166.5
4/3/2004 11:10,,,16.6,9.8,2.9,1267.4,292.7,264294.7,0.5,61.2,49802.5,59.2,22131.1,63.6,43328216,166.9,106.6,10.5,1316.8,474.1,166.4,166.2,166.5
4/3/2004 11:20,,,16.3,9.4,2.6,1309.4,295.1,260333.7,0.5,59.8,50081.9,58.9,23120.8,64.2,43571232,169.3,102.2,10.6,1333.2,473.9,166.4,166.2,166.5
4/3/2004 11:30,10.4,2217,16.7,8.9,2.5,1334.8,298.4,251966.3,0.5,58.4,49736,58.2,24555.1,62.7,43270328,163.7,100.8,10,1371,473.7,166.4,166.2,166.5
4/3/2004 11:40,,,16.5,8.8,2.6,1258.5,304.1,267073.5,0.5,58.9,50110.5,57.9,23913.7,62.6,43596156,173.1,99.2,9.1,1338.8,473.5,166.4,166.2,166.5
4/3/2004 11:50,,,16.4,8.5,2.8,1270.5,301.1,274456.3,0.5,59.8,49873.4,57.8,23382.7,61.9,43389836,170.3,97.7,9.8,1354.2,473.5,166.4,166.2,166.6
4/3/2004 12:00,,,14.8,8.4,2.7,1317.2,303.8,270835.8,0.5,60.9,51038.8,59,22495.6,64.1,44403756,167.6,90.6,9.7,1360.6,473.6,166.4,166.2,166.5
4/3/2004 12:10,,,14.9,8.3,2.6,1312.6,298.9,266163.8,0.5,60.5,49737.3,59.6,21369.9,62.7,43271476,174.3,91.7,10.4,1328.6,473.8,166.4,166.2,166.5
4/3/2004 12:20,,,14.8,8.2,2.5,1244.6,296.4,278116,0.5,60.5,50199.8,60.4,21403.7,64.2,43673804,171.7,90.3,10.3,1353.6,473.9,166.4,166.2,166.4
4/3/2004 12:30,,,14.9,8.1,2.5,1327,295.4,281128.4,0.5,60,50244.6,59.1,22116.7,62.9,43712828,177.3,99.9,10.2,1349.8,474.1,166.3,166.2,166.3
4/3/2004 12:40,,,14.9,8.3,2.4,1314.3,295.2,279714.2,0.5,59.8,49021.5,59.5,21596.2,63.1,42648704,179.5,99.4,9.5,1359.6,474.3,166.3,166.2,166.4
4/3/2004 12:50,,,15,8.6,2.4,1250.7,298.7,271241.8,0.5,59.8,48510.9,59.6,21819,61.3,42204440,174.6,103.4,9,1322.2,474.4,166.3,166.1,166.5
4/3/2004 13:00,,,14.8,9,2.5,1305.9,296.4,287311.8,0.5,60.8,47582.3,59.6,21580.3,60.3,41396644,175.8,105.4,9.6,1285.5,474.6,166.3,166.1,166.5
4/3/2004 13:10,,,15,9,2.7,1340.2,291.1,282700,0.5,62.3,48227.9,61.3,22206.1,62.3,41958280,173.7,109.3,9.7,1283,474.7,166.3,166.1,166.4
4/3/2004 13:20,,,14.8,9.6,2.6,1282.5,286.6,275654.7,0.5,61.9,47890.4,62.4,20627.4,63.1,41664672,178,105.1,10.5,1295.8,474.9,166.3,166.1,166.3
4/3/2004 13:30,10.3,2241,14.9,8.2,2.5,1243.3,286.1,282622.3,0.5,60.1,48984.7,62.6,22286.3,65.5,42616656,175.3,89.9,9.3,1351.5,474.8,166.3,166.1,166.5
4/3/2004 13:40,,,14.8,6.9,2.3,1278.3,283.6,305150.1,0.5,60.8,50766.7,63.1,28663.4,67.7,44167056,176.8,120.5,9.2,1403.3,473.7,166.3,166.1,166.5
4/3/2004 13:50,,,15,7.7,2.4,1240.4,291.7,287779,0.5,57.6,47983.5,60.9,21819.1,62.5,41745684,174.2,108.8,10.4,1279.4,473.6,166.2,166.1,166.2
4/3/2004 14:00,,,14.9,8.2,2.4,1298.1,306.7,271024.6,0.5,61.8,48362.6,59,23004.2,60.3,42075444,178.4,108.8,9.8,1315.4,473.8,166.2,166.1,166.2
4/3/2004 14:10,,,14.9,8.4,2.6,1307,294.8,277879.5,0.5,63.8,47742.7,61.8,22997.3,61.8,41536160,176.3,114.3,9.1,1268,474,166.2,166.1,166.2
4/3/2004 14:20,,,14.9,8.6,2.5,1291.4,286,294224.6,0.5,63.2,47018.8,62.5,22406.5,62.1,40906360,172.8,116.7,9.2,1291.6,474.2,166.2,166.1,166.2
4/3/2004 14:30,,,15.1,8.5,2.7,1316.8,275.3,265903.4,0.5,61.9,46134.2,64.4,21652.9,62.9,40136748,170.5,119.9,8.9,1230.8,474.3,166.2,166.1,166.2
4/3/2004 14:40,,,13.1,8.1,2.4,1366.7,277,272567.1,0.5,59.8,46589.7,63.1,23686.5,63,40533076,173.7,104.7,9.9,1225.3,474.5,166.2,166,166.1
4/3/2004 14:50,,,13.1,7.9,2.3,1331.7,284.3,284555.2,0.5,58.4,45350,62.1,23851.4,60.8,39454500,173.1,101.6,10.5,1169.8,474.7,166.2,166,166.1
4/3/2004 15:00,,,13.3,7.8,2.1,1235.1,290.8,271075.9,0.5,58.8,44322.3,60.1,23845.2,58.4,38560440,170.5,96.8,11.1,1189,474.9,166.2,166,166.1
4/3/2004 15:10,,,13.1,7.6,2.2,1262.7,292.9,262883.8,0.5,60.5,43159.4,61.4,21281.9,57.4,37548660,169.9,90.3,10.3,1139.9,475,166.2,166,166.1
4/3/2004 15:20,,,15.1,8.4,2.3,1248.9,284.8,277443.1,0.5,61.8,42043.6,61.3,17255.8,56.2,36577960,172.4,92.5,9.9,1165.6,475.2,166.1,166,166.2
4/3/2004 15:30,10.3,2299,14.8,8.4,2.4,1280.3,272.4,270705.3,0.5,61.6,44299.1,62.4,17807.2,60.2,38540196,166.3,92.9,9.6,1145.3,474.6,166.1,166.1,166.2
4/3/2004 15:40,,,14.9,10,2.3,1360,269.3,284252.6,0.5,60.9,44241.7,63.3,15820.5,61.5,38490236,165,70.3,9.4,1118.1,471.9,166.1,166.1,166.1
4/3/2004 15:50,,,14.9,8.8,2.4,1399.6,275.4,251096.2,0.5,60.1,44642.8,62,17934.2,61.2,38839276,162.8,86.5,9.3,1195.1,475,166.3,166.2,166.5
4/3/2004 16:00,,,16.9,9.4,2.7,1248.9,278.5,277464.9,0.5,57.7,46500,60.4,18599,62.4,40454984,165.7,87.6,9.9,1279.4,474.5,166.4,166.2,166.5
4/3/2004 16:10,,,16.5,9.5,2.8,1332.4,293.2,280356.4,0.5,58.9,47474.8,58.2,20808.9,60.7,41303044,165.2,92.3,10.3,1313,474,166.4,166.3,166.5
4/3/2004 16:20,,,16.4,9.2,3,1311.9,295.9,273022.3,0.5,60,48433.7,59.3,22664.7,62.7,42137316,163.4,101.6,9.7,1345.5,473.5,166.4,166.3,166.5
4/3/2004 16:30,,,16.5,9.6,2.8,1301,294.6,276711.9,0.5,59.8,48914.1,59.4,22283.1,62.6,42555264,169.2,107.5,9.9,1338.9,473.4,166.4,166.4,166.4
4/3/2004 16:40,,,16.6,9.9,2.9,1266.9,297,276669.5,0.5,59.4,48974.8,58.5,21825.9,61.9,42608072,172.2,111.6,10.1,1328.5,473.2,166.3,166.3,166.3
4/3/2004 16:50,,,16.4,10,2.9,1288.5,298.8,256685.6,0.5,59.1,48820.7,58.6,21133.8,61.8,42474008,167.6,111,9.9,1300.6,473,166.3,166.3,166.3
4/3/2004 17:00,,,16.5,9.8,2.7,1317.2,299.5,277129.7,0.5,59.4,48659,59,21558.2,61.7,42333324,166.5,111,10.7,1329.3,472.8,166.3,166.2,166.3
4/3/2004 17:10,,,16.3,9.9,2.8,1201.2,302.3,273591.9,0.5,60.5,48934.9,58,21976.8,61.1,42573352,169.8,110.3,10.7,1318.4,472.6,166.2,166.2,166.2
4/3/2004 17:20,,,16.7,9.8,2.7,1256,296.5,270688.7,0.5,61.2,49694.7,59.4,21597.9,63.2,43234420,169.9,113.1,10.9,1331.1,472.4,166.2,166.1,166.2
4/3/2004 17:30,11.5,2278,15,9.4,2.5,1342.6,296,258964.7,0.5,60.8,50369,58.8,23361.1,63.5,43821068,173.4,103.9,9.6,1364.5,472.2,166.2,166.1,166.2
4/3/2004 17:40,,,14.8,8.8,2.3,1326.1,293.7,283894.8,0.5,59.8,49048,59.6,23857.2,62.8,42671744,172.8,100.9,9.6,1310.6,472.2,166.1,166,165.8
4/3/2004 17:50,,,15,8.7,2.5,1306.5,297.1,274309.1,0.5,59.6,48676.5,58.5,24042,61.2,42348576,175,95.7,9.3,1316.8,472.1,166.1,166,165.9
4/3/2004 18:00,,,14.8,8.4,2.6,1293.9,299.8,286065,0.5,60.8,49239.5,59.5,22700.7,62.2,42838352,171.9,88.1,9.5,1297,472.1,166.1,166,165.9
4/3/2004 18:10,,,14.8,8.2,2.7,1266.2,291.9,273132.1,0.5,61,49067.6,59.8,21535.2,62.4,42688772,177.9,91,9.8,1293.1,472.1,166.1,166,165.9
4/3/2004 18:20,,,14.9,8.8,2.6,1263.8,290.5,277956.4,0.5,60.1,48265.6,61,19803.9,62.2,41991056,176.1,96.1,10.3,1343.3,472.1,166,166,165.8
4/3/2004 18:30,,,15,9.6,2.5,1312.6,290.5,281089.2,0.5,59.8,48087,61,20227.3,62.5,41835664,180,100.2,10,1302.8,472,166,166,165.8
4/3/2004 18:40,,,14.8,9.3,2.4,1297.5,293.1,267639.9,0.5,59.6,48327,60.4,21939.1,62.5,42044468,174.7,103.6,9.3,1269,472,166,166,165.9
4/3/2004 18:50,,,14.8,9.1,2.5,1252.4,293.1,265544.9,0.5,59.8,48225.3,60.3,22744.7,62.1,41956008,176.9,103.5,9.8,1271.9,472,166,166,165.9
4/3/2004 19:00,,,14.9,8.7,2.6,1296.3,289.6,291552.4,0.5,60.5,48339.2,60.9,22907.5,62.8,42055088,169.9,95.2,9.7,1263.2,471.9,166,166,165.9
4/3/2004 19:10,,,14.9,8.3,2.5,1289.6,289.1,273163.5,0.5,60.1,47664.2,60.8,20823,62,41467848,176.7,89.8,10.3,1278.2,471.9,166,166,165.9
4/3/2004 19:20,,,14.8,8.7,2.4,1266.2,289.1,274571,0.5,60.3,46921,61.5,19145.6,61.2,40821284,179.1,93.6,9.7,1243.9,471.9,166,166,165.9
4/3/2004 19:30,11,2235,14.7,9.5,2.4,1280.1,287.4,288554.8,0.5,60.5,46711.6,61.1,19569.3,61,40639116,176.4,101.5,9.7,1261.1,471.9,166,165.9,166
4/3/2004 19:40,,,15,9.6,2.7,1337.1,288.9,273979.2,0.5,60.1,47473,61.5,20354.7,62.7,41301544,175.4,101.6,9.5,1220.1,471.8,166,165.9,166
4/3/2004 19:50,,,14.8,9,2.5,1310.8,289.6,272447.9,0.5,59.8,47353,61.3,22006.7,62.5,41197124,175.8,98.8,10.4,1237.5,471.8,166,165.9,166
4/3/2004 20:00,,,14.7,8.8,2.3,1282.5,288.6,285198.1,0.5,60,47192.3,61.2,20465.1,61.9,41057276,174.7,86.9,9.6,1261.8,471.8,166,165.9,166
4/3/2004 20:10,,,15.1,8.8,2.6,1257.1,290.4,280715.2,0.5,60.2,47895.1,60.7,19013.5,62.7,41668748,177.2,89,9.2,1299.6,471.8,166,165.9,165.9
4/3/2004 20:20,,,14.8,9.9,2.6,1319,286.5,280613.2,0.5,61.2,48511.9,61.3,19999.9,63.2,42205372,173.6,96.3,10.1,1302.1,471.7,166,165.9,165.8
4/3/2004 20:30,,,15,9.5,2.4,1331,284.4,280670.3,0.5,60.1,48363.2,62,20646.1,64.1,42075952,177.2,102.7,10.3,1323.9,471.7,166,165.9,165.8
4/3/2004 20:40,,,14.9,9.2,2.4,1251.8,287.6,283285.1,0.5,58.4,47872.4,60.4,21980.5,62.2,41648956,172,96.7,9.7,1304.4,471.7,166,165.9,165.8
4/3/2004 20:50,,,14.8,9,2.5,1274.7,294.8,265414.3,0.5,58.2,48014,59.7,22458.7,61.8,41772152,179.9,90.3,9.2,1284.7,471.6,166,165.9,165.8
4/3/2004 21:00,,,14.7,9,2.6,1321.5,296.5,292054.3,0.5,59.8,48523.2,59.7,21974.6,62,42215172,176.9,87.9,9.4,1273.4,471.6,166,165.9,165.8
4/3/2004 21:10,,,14.8,8.6,2.5,1270.2,294,280469.8,0.5,60.3,47808.2,60.5,20753.5,62,41593120,174,89.6,10.2,1283,471.6,165.9,165.9,165.8
4/3/2004 21:20,,,14.8,8.5,2.6,1332.4,291.6,275054.8,0.5,61.4,48636.2,60.7,20515.7,62.7,42313484,174.2,89.6,10.6,1268.3,471.6,165.9,165.8,165.8
4/3/2004 21:30,10.7,2269,14.7,8.6,2.5,1325,288.6,292254.8,0.5,61,48642.2,60.5,20024.9,62.5,42318728,181.9,89.4,10.3,1321.6,471.5,165.9,165.8,165.8
4/3/2004 21:40,,,14.9,8.9,2.4,1356.4,286.3,264269.2,0.5,60,47930.1,61.5,18873.1,62.9,41699220,177,91.1,10.3,1274.7,471.5,165.9,165.8,165.7
4/3/2004 21:50,,,14.9,9.6,2.4,1275.2,289.4,283581.1,0.5,59.6,48632.6,60.5,19897.5,63.2,42310368,178.6,94.5,9.8,1251.1,471.5,165.9,165.8,165.7
4/3/2004 22:00,,,14.8,9.9,2.4,1250.7,290.5,284338.3,0.5,59.4,48269.3,60.3,20873.2,62.3,41994272,179.6,97.7,9.4,1271.7,471.4,165.9,165.8,165.7
4/3/2004 22:10,,,15,9.8,2.5,1304.1,291.5,266553.2,0.5,60,46586.2,59.6,20209,59.4,40529984,171.6,100.6,9.3,1225.2,471.4,165.9,165.8,165.8
4/3/2004 22:20,,,14.7,10.2,2.5,1344.4,290.8,271055.3,0.5,61.4,47404.7,60.2,19802.9,60.8,41242048,176.4,95.7,9.5,1267.3,471.4,165.9,165.8,165.8
4/3/2004 22:30,,,14.7,10.1,2.6,1333,283.1,276417.3,0.5,61.2,47191.8,61.7,19505.4,62.4,41056852,172.9,97.3,9.9,1276.8,471.4,165.9,165.8,165.8
4/3/2004 22:40,,,14.9,10,2.6,1257.1,282.1,264463.3,0.5,59.6,47677.4,61.9,19858.6,63.4,41479320,173.7,100.8,10,1271.5,471.3,165.9,165.8,165.8
4/3/2004 22:50,,,14.9,9.8,2.6,1350.1,288.5,274636.1,0.5,58.8,48189.9,59.8,20853.2,62.4,41925172,178.2,101,10.4,1254.9,471.3,165.9,165.8,165.7
4/3/2004 23:00,,,14.9,9.7,2.5,1402.7,289.1,271541.7,0.5,58.7,47188.7,60,20729.6,61.1,41054172,177.3,99.9,10.2,1225,471.3,165.9,165.8,165.7
4/3/2004 23:10,,,14.9,9.7,2.4,1307,289.7,268777.5,0.5,60.2,45914.6,60.5,19786.6,59.6,39945744,171.4,100.6,10.2,1222.6,471.2,165.9,165.7,165.9
4/3/2004 23:20,,,14.9,9.6,2.4,1346.2,289.1,267841,0.5,61.2,46945.2,61,20632.2,61.3,40842288,175.1,100.4,9.8,1252.9,471.2,165.9,165.7,165.8
4/3/2004 23:30,10.3,2285,14.6,9.7,2.4,1334.3,286.1,285341.1,0.5,61.4,46707.6,61.4,20015,61.4,40635592,174.5,96.3,9.2,1291.2,471.2,165.9,165.7,165.8
4/3/2004 23:40,,,14.9,9.8,2.6,1391.8,283.4,285932.5,0.5,60.3,47913.8,62.2,19855.1,64.3,41684992,171.6,100.5,9.6,1255.2,471.2,165.9,165.7,165.7
4/3/2004 23:50,,,14.9,9.9,2.7,1345.5,285.4,275937.7,0.5,59.1,47334.1,61.7,20031.6,62.9,41180704,173.5,97.8,10.1,1239.2,471.1,165.9,165.7,165.7
4/4/2004 0:00,,,15,9.8,2.5,1352.9,291.3,272063,0.5,57.6,48058.6,60.4,20628.3,62.9,41810972,175.2,96.7,10.3,1282,471.1,165.9,165.7,165.7
4/4/2004 0:10,,,15,9.5,2.4,1429.7,294.2,270385.1,0.5,57.9,47177.6,58.9,21472.7,60,41044472,165.9,96.1,10,1293,471.1,165.9,165.7,165.7
4/4/2004 0:20,,,14.7,9.5,2.3,1295.6,297.1,267941.4,0.5,60,47898.6,59.4,21786.6,61,41671800,171.5,92,9.5,1256.9,471,165.9,165.7,165.6
4/4/2004 0:30,,,14.7,9.4,2.5,1270.5,292.4,271705.8,0.5,61.2,47216,59.8,21229.6,60.5,41077888,168.8,89.8,9.3,1274.2,471,165.8,165.7,165.6
4/4/2004 0:40,,,14.9,9.2,2.5,1414.1,288.7,274389.5,0.5,61.2,47617.4,60.8,21371.7,62,41427120,173.6,91,9.6,1239.3,471,165.8,165.7,165.6
4/4/2004 0:50,,,15,9.1,2.6,1378,290.3,277346.4,0.5,60.5,47847.1,60.5,21940.6,62.3,41627004,174.1,88.8,9.8,1254.3,471,165.8,165.7,165.6
4/4/2004 1:00,,,15,9.1,2.7,1241.1,288,277575.8,0.5,59.1,46925.9,60.6,20700.1,61.6,40825576,169.9,89.3,9.9,1274.8,470.9,165.8,165.7,165.6
4/4/2004 1:10,,,14.7,9.3,2.7,1297.4,295.5,258138.7,0.5,58.4,47653.9,59.9,20939.5,61.6,41458876,173.8,86.4,10.1,1273.6,470.9,165.8,165.7,165.6
4/4/2004 1:20,,,14.8,9.2,2.6,1352.9,294.9,262821.8,0.5,59.1,47772.6,59.5,21658.7,61.3,41562152,169.9,87.3,10,1307.4,470.9,165.8,165.7,165.6
4/4/2004 1:30,10.3,2291,14.7,9.8,2.6,1353.3,298.3,271775.8,0.5,59.6,47285.2,59.6,21011.1,60.8,41138092,175.3,89.7,10.1,1276.3,470.9,165.8,165.7,165.6
4/4/2004 1:40,,,14.7,9.3,2.5,1359.3,291.2,257491,0.5,60.9,47376,60.3,21765,61.1,41217144,172.3,89.3,10.3,1233.2,470.8,165.8,165.7,165.6
4/4/2004 1:50,,,15.4,9.2,2.6,1341.3,289.9,264494.8,0.5,61.2,47618.9,60.8,21311.7,62.2,41428448,171.2,95.4,10.5,1312.9,470.8,165.8,165.7,165.6
4/4/2004 2:00,,,15.5,9.2,2.5,1415.9,289.9,278275.4,0.5,60.3,47329.2,61.2,20372.7,61.8,41176440,173.2,91.1,10,1252.1,470.8,165.8,165.7,165.6
4/4/2004 2:10,,,15.9,8.8,2.5,1352.2,286.7,257924.5,0.5,59.4,48187.8,60.8,19473.5,63.4,41923364,174.1,91.6,9.8,1221.4,470.7,165.8,165.7,165.7
4/4/2004 2:20,,,15.6,9.4,2.6,1309.4,293.8,265594.4,0.5,59.1,47998.7,60.3,18589,62.4,41758832,171.6,93.7,9.6,1295.2,470.7,165.8,165.7,165.7
4/4/2004 2:30,,,15.6,9.8,2.7,1358.2,296.4,272641,0.5,59.8,48392.5,60.4,19257,62.5,42101488,179.2,98,10.2,1252,470.7,165.8,165.7,165.7
4/4/2004 2:40,,,15.9,10.3,2.6,1391.2,299.3,264565.3,0.5,60.1,48086.6,60,19861,61.9,41835316,173.7,101.5,10.5,1293.9,470.7,165.8,165.7,165.6
4/4/2004 2:50,,,15.7,9.9,2.5,1320.4,292.2,274232.1,0.5,60.3,47906.6,60.1,20252.3,61.1,41678732,179.3,103,9.9,1289.1,470.6,165.8,165.7,165.6
4/4/2004 3:00,,,15.8,9.8,2.5,1325.7,290.9,274242.2,0.5,61,49202.3,60.1,21592.7,62.5,42805972,174.1,106.2,9.7,1278.8,470.6,165.8,165.7,165.6
4/4/2004 3:10,,,15.8,9.4,2.7,1366,291.3,272602.6,0.5,60,48327.6,60.2,21555.6,62,42044988,179.1,100.7,9.8,1241.1,470.6,165.8,165.7,165.5
4/4/2004 3:20,,,15.8,9.1,2.7,1368.9,296.8,274204.6,0.5,59.8,48057.4,60.5,21788.2,62.3,41809944,171.9,91.5,10.2,1309,470.5,165.8,165.7,165.7
4/4/2004 3:30,10.9,2287,15.6,8.8,2.6,1313.7,290.9,283249.5,0.5,60,48218.8,60.9,20788.8,62.3,41950380,175.4,88.3,10.3,1215,470.5,165.8,165.7,165.6
4/4/2004 3:40,,,15.9,9.2,2.4,1363.5,290.8,276064.9,0.5,59.6,48293,60.5,18278.7,62.7,42014944,178.7,92.3,9.8,1273.7,470.5,165.8,165.7,165.6
4/4/2004 3:50,,,15.7,9.6,2.6,1387.6,292.7,266632.1,0.5,59.6,49309.9,58.6,19329.3,61.8,42899576,176.7,91.6,9.4,1295.8,470.5,165.8,165.7,165.7
4/4/2004 4:00,,,15.3,10.1,2.7,1400.3,295.3,271203.9,0.5,58.6,49362.4,59.5,19653.6,63.1,42945284,175,96.6,9.8,1252.1,470.4,165.7,165.7,165.7
4/4/2004 4:10,,,15.6,10.4,2.7,1313,303.2,274465.7,0.5,58.7,50126,58.3,20464.5,62.4,43609584,170,96.9,10.1,1346.2,470.4,165.7,165.7,165.7
4/4/2004 4:20,,,15.8,10.5,2.6,1305.2,304.7,265094,0.5,58.9,48464.1,58.3,20147.8,60.4,42163784,175.2,98.7,10.5,1244.3,471.3,165.7,165.7,165.3
4/4/2004 4:30,,,16,10.1,2.5,1374.5,304.8,251213.6,0.5,60.5,48639,58,20931.8,60.3,42315912,172.5,101.8,10,1296.9,471.9,165.8,165.7,165.6
4/4/2004 4:40,,,15.9,10,2.5,1397.8,302.2,265865.5,0.5,61.2,48137,58.4,21117.8,60,41879204,173.8,102.1,9.8,1281.4,472,165.8,165.7,165.6
4/4/2004 4:50,,,15.6,9.9,2.5,1327.5,296.7,264918.9,0.5,61,47503.6,59.7,20546,60.6,41328112,172.9,98.5,9.3,1211.5,472,165.9,165.7,165.6
4/4/2004 5:00,,,15.6,9.9,2.6,1317.9,296.4,257180.3,0.5,60.9,47733.5,60.4,20441.9,61.3,41528148,175.2,97.9,9.4,1291.6,472.1,165.9,165.7,165.5
4/4/2004 5:10,,,15.8,9.7,2.8,1396.7,291,267159.2,0.5,60.1,48098.4,60.2,20980.4,62.4,41845624,170.8,92.5,10,1302.8,472.2,166,165.7,165.5
