	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
Date Time	DeC2FeedFlow.m	DeC2AmbTemp.m	DeC2FeedTemp.m	DeC2OvhdPress.m	DeC2ProdPress.m	DeC2ProdTemp.m	DeC2OvhdTemp.m	DeC2RefTemp.m	DeC2Tr39Temp.m	DeC2Tr9Temp.m	DeC2Tr1Temp.m	DeC2RebAVapTemp.m	DeC2BtmTempA.m	DeC2BtmTempB.m	DeC2RefFlow.m	DeC2ProdFlow.m	DeC2RebSteamA.m	DeC2RebSteamB.m	DeC2BtmFlow.m	DeC2TopDeltaP.m	DeC2Bott.DeltaP.m	% C3 IN C2 COMP
Date Time	10f010.pv	11T0030.PV	10T0003.PV	10p012.pv	10P020.PV	10T0015.PV	10T0009.PV	10T0010.PV	10T013.PV	10T014.PV	10T0006.PV	10T0002.PV	10T0004.PV	10T0005.PV	10f015.pv	10F016.PV	10f012.pv	10f021.pv	10fz013.pv	10P010.pv	10P011.pv	10A100C3.PV
8/3/2004 16:20	8.456807137	97.98210144	201.610733	384.9796753	378.8091431	41.01401138	44.99393082	42.57521057	71.50822449	126.7597733	179.9848633	198.6505432	201.5780487	205.1333313	6.252446651	5249.92627	92.26248932	92.02442932	5011.664063	1.490696669	2.177769184	0.991851568
8/3/2004 16:25	8.479483604	97.85681152	201.8307495	384.9890747	378.8091125	41.09641266	45.31694031	42.60268021	71.79814911	127.1066208	180.1313629	198.6792145	201.687912	205.5222626	6.195538044	5164.158203	92.09609222	91.80393982	5009.250488	1.489483237	2.180265665	0.978118241
8/3/2004 16:30	8.461501122	97.69036102	201.7299347	384.986908	378.8091431	41.17881012	45.18509674	42.63014984	71.96942902	127.0570297	180.4858551	199.1487427	201.8439484	205.5892792	6.152787685	5001.788574	91.86262512	91.58343506	5007.328125	1.487614393	2.18186307	0.930814624
8/3/2004 16:35	8.459462166	97.58354187	201.6136017	384.9847107	378.8091125	40.84756851	45.18510056	42.65761566	72.00334167	127.007431	180.4858551	199.2429199	201.8439178	205.6442108	6.1725564	4920.82959	91.84889221	91.36294556	5101.901367	1.48276031	2.179366827	0.930814564
8/3/2004 16:40	8.446943283	97.47672272	201.4972687	384.9825439	378.8091125	41.39074707	45.18509674	42.68013763	72.0372467	126.9578323	180.4858551	199.3370972	201.8439484	205.6991272	6.13043642	4916.973145	91.86643982	91.14244843	5086.733887	1.477906346	2.176870346	0.930814564
8/3/2004 16:45	8.472151756	97.74742126	201.6923218	384.9803467	378.8091125	41.02083969	45.18509674	42.65322113	72.07115173	126.9082489	180.4858551	199.4312592	201.8439484	205.7540741	6.108292103	4894.882324	90.66362	91.28087616	5065.200195	1.473052263	2.174374104	0.888088644
8/3/2004 16:50	8.473195076	97.83898163	201.7153931	384.9803162	378.809082	41.11500549	45.18510056	42.6257515	72.79472351	127.1566696	180.4858551	199.5674896	201.8439178	205.6804657	6.188109875	4908.998535	90.49958801	91.52055359	5007.60498	1.46819818	2.171877861	0.888088584
8/3/2004 16:55	8.55516243	97.93054199	201.5505829	384.9803162	378.8091125	41.20917892	44.80653	42.59828568	71.75157928	126.8853912	180.2353668	199.2071533	201.7292328	205.3442688	6.107607841	4851.439453	90.52980042	91.76021576	5036.658691	1.473164916	2.173680067	0.878566921
8/3/2004 17:00	8.562486649	98.02210236	201.2242584	384.9803162	378.8091125	41.01631927	44.90070343	42.57081604	71.96710968	126.4725647	179.3520355	199.2071381	201.5314789	205.0539551	6.084819794	4890.45459	91.94356537	91.99989319	5170.497559	1.480901718	2.17669487	0.875881255
8/3/2004 17:05	8.59473896	98.29920197	201.4440155	384.9803162	378.8091125	41.43424606	45.28507996	42.66695404	72.75012207	126.4088287	179.5761719	199.2071533	201.6988983	205.1330566	6.137858391	5019.736816	92.41882324	92.24568176	5100.57666	1.488638401	2.179709673	0.882519007
8/3/2004 17:10	8.620929718	98.37041473	201.7120819	384.9839172	378.8091125	41.10465622	45.2301445	42.43787766	72.9096756	126.345108	179.8652039	199.2071381	201.8439484	205.2121735	6.200994968	5065.013672	92.0850296	92.51934814	5115.638184	1.496375203	2.182724237	0.860698283
8/3/2004 17:15	8.608044624	98.44161987	201.7120819	384.9901733	378.8146362	41.00906754	45.17521286	42.39009094	72.989151	126.2813721	179.9666138	198.7325134	201.8439484	205.291275	6.198548794	5104.005371	91.91965485	92.79302216	5135.163086	1.502962828	2.186645031	0.851466417
8/3/2004 17:20	8.616333961	98.76369476	201.7120819	384.9964294	378.8452454	41.06399918	45.12028122	42.79055023	73.0686264	126.0430374	180.0680237	199.1675873	201.8439484	205.3703766	6.206327438	5139.544434	93.32826996	93.06669617	5122.495117	1.508718371	2.191221952	0.875804961
8/3/2004 17:25	8.641041756	98.71821594	201.7120819	385.002655	378.8759155	41.11893082	45.06534576	42.76308441	73.14810181	126.1264496	180.1035309	199.1691284	201.8439484	205.4613953	6.225000858	5259.399902	92.90660858	93.34036255	5123.499023	1.514473915	2.195798635	0.900967419
8/3/2004 17:30	8.657442093	98.64192963	201.7120819	385.0146484	378.9065552	41.17386627	45.65972137	42.73561859	73.22757721	126.2098694	179.9552155	199.1303558	201.8439484	205.6135406	6.227660656	5266.970215	93.4087677	93.55034637	5086.242676	1.520229459	2.20037508	0.912503421
8/3/2004 17:35	8.672653198	98.56562805	201.580246	385.0528259	378.9371643	41.22879791	45.10599518	42.70815277	73.36833191	126.176033	180.1200104	199.091568	201.8439484	205.7656403	6.240346909	5251.901367	93.00235748	93.71421051	5143.81543	1.525253296	2.204128027	0.90914011
8/3/2004 17:40	8.668210983	98.48933411	201.580246	385.0909424	378.9550781	41.49357986	45.00457764	42.68068695	73.5467453	126.3143997	180.3672028	199.5466309	201.8439484	205.8914032	6.255025387	5370.852539	93.11140442	93.87807465	5138.496582	1.526944757	2.204128027	0.908841193
8/3/2004 17:45	8.662229538	98.45973206	201.580246	385.1290894	378.9220886	40.88184357	44.68410492	42.58784866	73.7342453	126.9908218	180.6737366	199.2071381	201.8439484	205.6725464	6.236793518	5389.372559	92.95079803	94.04193878	5147.660645	1.528636098	2.204128027	0.927762687
8/3/2004 17:50	8.651585579	98.61523438	201.6197968	385.1672363	378.8890381	41.33537292	45.2455864	43.05288315	73.51152039	127.3662796	180.9868622	199.4905701	201.8439484	205.7490234	6.242115974	5260.447266	93.2129364	94.1550827	5233.518066	1.530327559	2.204128027	0.94607383
8/3/2004 17:55	8.657601357	98.77017212	202.0614624	385.1264038	378.8560181	41.26945114	45.32314301	42.99295425	73.27958679	127.1808167	180.9174652	199.210434	201.8439484	205.2592621	6.252534389	5330.491699	92.46079254	94.03717804	5195.535645	1.5320189	2.204128027	0.946073711
8/3/2004 18:00	8.651661873	99.15005493	201.5846405	385.0632935	378.8229675	40.80273819	45.4006958	42.93302917	72.8644104	126.9953613	180.8480835	199.045639	201.6066132	205.1898804	6.238276005	5307.889648	92.70543671	93.91925812	5244.755859	1.533592939	2.202421665	0.973540425
8/3/2004 18:05	8.660511971	99.30265045	201.4615936	385.0001831	378.8091125	41.24308014	45.71245575	42.87309647	72.59911346	126.9384308	180.7786865	198.8590698	201.6645203	205.1204834	6.214374065	5247.450195	93.92234039	93.80134583	5259.346191	1.53508234	2.199479342	0.958281219
8/3/2004 18:10	8.663235664	99.59960175	201.4225616	384.9370422	378.8091125	41.31632614	45.312397	42.81317139	72.74406433	126.9632187	180.5171814	199.3126068	201.7505035	205.0511169	6.207615852	5307.960938	94.17497253	93.68343353	5183.1875	1.536571622	2.196537018	0.958281219
8/3/2004 18:15	8.661715508	99.55381012	201.3962097	384.9172363	378.8091125	40.88051987	45.20759201	42.69002533	73.460495	126.9880219	180.5995636	199.1954193	201.8364868	204.8630676	6.226630688	5368.900391	93.96611023	93.70332336	5213.928711	1.538060784	2.193594933	0.958281219
8/3/2004 18:20	8.665960312	99.50804138	201.3698273	384.9681091	378.8091125	41.36174011	45.24636459	42.74496078	73.13722229	127.0128174	180.6819763	198.8379822	201.9224701	205.1952972	6.243616581	5269.421387	93.16843414	93.76206207	5142.640137	1.540064454	2.191757679	0.934354663
8/3/2004 18:25	8.683172226	99.46226501	201.3434601	385.0190125	378.7964478	41.2214241	45.28514481	42.79989243	73.01423645	127.0376053	180.7643738	199.2156219	202.0153198	205.2981262	6.255226612	5364.050293	92.65839386	93.82081604	5220.807617	1.542907596	2.191723108	0.933866382
8/3/2004 18:30	8.69635582	99.41648102	201.3171082	385.0698547	378.7631836	41.17433929	45.67290497	42.85482407	72.97736359	126.8553925	180.8467712	199.2627106	201.763504	205.2717743	6.261256695	5256.663086	94.84428406	93.87956238	5168.703125	1.545750737	2.191688538	0.961333096
8/3/2004 18:35	8.687269211	99.6316452	201.6036224	385.0982056	378.7298584	41.12725067	45.07304001	42.90975571	72.94048309	126.8159714	180.4858551	199.3097839	201.829422	205.271759	6.235438347	5273.873535	94.02410126	93.93830109	5152.083008	1.54859376	2.191653728	0.961333096
8/3/2004 18:40	8.68789959	99.97956085	201.6335907	385.0239868	378.6965637	40.74208832	45.18290329	42.84163666	72.9036026	126.7765656	180.5254059	199.3785248	201.8953552	205.2717743	6.256587505	5298.296387	94.45936584	94.24102783	5195.962402	1.551436901	2.191619158	0.961333036
8/3/2004 18:45	8.744071007	99.7964325	201.6635437	384.9497681	378.663269	40.96182632	45.29277039	43.00643539	72.86672974	126.7371292	180.7451324	199.3613892	201.9612579	204.8279114	6.258223057	5291.726563	94.41472626	94.61255646	5231.222168	1.555291176	2.194190025	0.961333096
8/3/2004 18:50	8.813303947	99.35636139	201.693512	384.8755798	378.6960449	41.26945114	45.64434052	43.30354691	73.4919281	126.6977234	181.4443359	199.5591431	202.335022	205.2453918	6.268568993	5290.963867	94.35267639	94.98409271	5142.811523	1.559166193	2.19681406	0.949430823
8/3/2004 18:55	8.838480949	98.80482483	202.1207886	384.8013611	378.7453918	41.48918533	46.06842804	43.2093811	74.73586273	127.1386795	181.6420898	199.6389008	202.4998322	205.7573853	6.249116421	5399.560547	94.22628784	95.35561371	5180.880371	1.563040972	2.199437857	0.949125588
8/3/2004 19:00	8.828425407	98.63579559	201.7955933	384.8161621	378.7947083	41.57927322	45.53227615	43.0525856	74.9130249	127.4369049	181.9228973	200.2025299	202.8310699	205.3113098	6.244502068	5275.682129	96.86499023	95.6991806	5223.349121	1.566915989	2.202061653	0.955229402
8/3/2004 19:05	8.831996918	98.46676636	202.2130737	384.8561401	378.8440247	41.45930099	45.94976807	42.83307266	75.07106781	127.5310059	181.9764709	200.167923	202.9134827	205.3711548	6.232441425	5262.012695	95.87847137	95.91535187	5294.381348	1.570791006	2.20468545	0.95965451
8/3/2004 19:10	8.835689545	98.31272125	202.2855835	384.8961182	378.8739014	41.25626373	46.13764191	42.96754837	75.26932526	127.6250992	182.0176697	199.9207153	202.9958801	205.47258	6.251900196	5346.166992	94.57343292	96.13153076	5260.734863	1.572850823	2.205615759	1.016647935
8/3/2004 19:15	8.827877045	98.26040649	202.3326874	384.9360657	378.8982849	41.29450226	46.1607132	43.09938812	76.30574036	128.0868073	182.0588684	199.9893646	203.0782776	205.7200165	6.228363991	5427.197266	97.21684265	96.34770966	5225.165039	1.574873805	2.206511021	1.037629366
8/3/2004 19:20	8.83398056	98.20809174	202.9645691	384.9776306	378.9226685	41.36042023	46.63534164	43.44481277	77.11527252	129.4369354	182.8036041	200.6474762	203.160675	206.5298157	6.235810757	5444.693848	95.85303497	96.56387329	5126.724609	1.576897025	2.207406521	1.048249841
8/3/2004 19:25	8.837507248	98.16400909	202.971756	385.0203857	378.9470215	41.9352417	46.11990738	43.47117615	76.55453491	129.1360168	183.2440491	200.8353577	203.439209	206.4257202	6.251074314	5225.049805	95.0872879	96.50856018	5315.851074	1.578920007	2.208301783	1.092181087
8/3/2004 19:30	8.81599617	98.02667236	202.9118347	385.0630798	378.9038391	41.8253746	46.15129852	43.47117615	76.53546906	128.8858795	183.2165833	200.7254791	203.2870636	206.32164	6.249055386	5365.424805	97.10951996	96.44770813	5322.708984	1.581148148	2.207314968	1.132236719
8/3/2004 19:35	8.831774712	97.71629333	202.5748138	385.1058044	378.7592468	41.61223602	46.18268585	42.87789536	76.51638794	129.4405975	183.1891022	200.3937073	203.0436707	206.2175598	6.260915279	5386.230469	96.76218414	96.38684082	5206.537109	1.583711147	2.203257084	1.16238904
8/3/2004 19:40	8.819407463	97.62821198	202.6984253	385.1485291	378.6146545	41.62541962	46.21407318	43.41844177	76.49731445	129.5028839	183.1616516	200.9606018	203.4985199	206.1078033	6.247761726	5288.79834	95.58778381	96.32598877	5248.963867	1.586274147	2.199198961	1.212271452
8/3/2004 19:45	8.638507843	97.56075287	202.8220215	385.1395264	378.4700317	42.09344864	46.59578705	43.52500916	76.47824097	129.5153656	183.1341858	201.0646973	203.1834259	206.1853485	6.261724949	5428.601563	94.88014221	95.40653992	5275.710449	1.588836908	2.195141077	1.214636683
8/3/2004 19:50	8.502194405	97.49329376	202.9843445	385.0931091	378.3906555	41.76384735	46.4507637	43.5799408	76.35734558	130.5252228	183.1852875	201.1687775	203.8670654	206.2628937	6.2483778	5344.429688	95.39885712	94.24493408	5145.930176	1.591399789	2.191083193	1.214636683
8/3/2004 19:55	8.388103485	97.2072525	203.1491394	385.0466614	378.6081543	41.77703094	46.62215424	43.11081696	76.08437347	132.1750641	183.3500824	201.2728424	203.9869385	206.9197693	6.263252735	5317.98291	96.12911224	93.08332062	5006.109863	1.582669973	2.181207418	1.220679402
8/3/2004 20:00	8.246926308	96.97653198	203.000824	385.0002136	378.8256226	41.87921143	46.37693405	43.32615662	74.54298401	133.9764862	183.5805054	201.6285858	204.4411774	206.8242035	6.246296883	4995.575195	95.58836365	91.92170715	4933.689453	1.555514932	2.161839247	1.248207092
8/3/2004 20:05	8.136638641	97.1266861	202.8360291	384.9537659	379.0430908	41.67815781	45.90230942	43.61180115	71.69133759	133.9742889	183.4606476	201.4088745	204.3999634	206.6593933	6.161881924	5003.406738	92.95929718	91.2650528	5075.368164	1.528360248	2.142471552	1.23905158
8/3/2004 20:10	8.14631176	97.21840668	202.5848694	384.963623	379.2606201	41.44923401	45.5423851	43.02951431	69.88885498	132.950531	182.9446564	200.9694061	203.8808594	206.1386261	5.965220928	4885.956055	89.67092896	90.75080872	5186.519043	1.501205206	2.12310338	1.239051461
8/3/2004 20:15	8.162701607	97.2933197	201.8795319	384.9746399	379.4277344	41.26944733	45.47646332	43.13938141	69.69353485	131.5829926	182.0767212	200.1642914	202.7931671	205.5486298	5.953238487	4887.741699	90.01319122	90.23657227	5134.15918	1.474050283	2.103735447	1.211584687
8/3/2004 20:20	8.166089058	97.36823273	202.0772858	384.9855957	379.393158	41.09806061	45.29182816	42.89107895	69.40352631	130.7210083	182.2920532	200.0904694	202.9052277	205.8782196	6.017621517	4981.435547	89.598526	89.72234344	5029.672852	1.454291582	2.095571518	1.071947098
8/3/2004 20:25	7.998771667	97.44313812	202.3581085	384.996582	379.3586731	41.09806061	45.04247284	42.89213562	69.3058548	130.3609924	182.3316193	200.1300049	203.0465088	206.1463165	5.939518452	5018.658203	88.85016632	89.20810699	4941.507813	1.446600199	2.090567827	0.971785605
8/3/2004 20:30	7.987669945	97.66639709	202.8854675	385.0075378	379.3241272	41.09806061	44.98254776	42.83940125	69.23416901	130.7965393	182.3316193	200.7232971	203.3996429	206.4451447	5.979565144	5052.063477	88.94147491	88.90280151	4840.226563	1.438908696	2.085563898	0.949125588
8/3/2004 20:35	7.995491028	97.68929291	203.4128265	385.0136414	379.2896423	41.09806061	44.92261887	42.78666306	69.16248322	131.973938	182.3316193	200.7174377	203.3721771	206.3506775	6.073098183	5060.657227	88.53610992	88.65643311	4674.407227	1.431217313	2.080560207	0.886525512
8/3/2004 20:40	8.042032242	97.71218872	202.7894135	385.0196228	379.2844238	41.08224487	44.66652679	42.73392868	67.02780151	130.9553833	182.3316193	200.6441803	203.3172455	206.240799	5.925254345	4897.429688	87.49549866	88.41005707	4843.494629	1.423526049	2.075556517	0.831858277
8/3/2004 20:45	8.049305916	97.73506927	202.1603394	385.0255737	379.2874756	40.99435043	44.29122543	42.68119431	67.23126221	129.7032776	182.3316193	200.5709534	203.2622986	205.8547821	5.851466656	4919.592285	87.27474213	88.16368103	4900.427246	1.422950029	2.076997757	0.820947945
8/3/2004 20:50	8.045289993	97.75794983	202.3014069	385.0315552	379.2905884	40.90645218	44.29169464	42.53322983	68.22451019	129.9267426	182.1090393	200.159668	203.2073822	206.0012817	5.929234028	5000.217773	87.98563385	87.91731262	4849.220215	1.427526712	2.080256701	0.787606418
8/3/2004 20:55	8.103121758	97.83308411	202.499176	385.0217896	379.2935791	40.59706879	44.36924362	41.9616127	68.09098816	129.8616333	181.9927063	200.6217651	203.3996429	206.3473816	5.998010159	5030.758301	87.96045685	88.2204361	4722.003418	1.432103515	2.083515882	0.728720963
8/3/2004 21:00	8.107790947	97.81272888	202.847229	384.9864197	379.2966919	40.76450348	44.44680023	42.66193008	67.31987	129.796524	181.8763733	200.4240112	203.2322083	206.402298	6.011983871	5071.844727	87.86851501	88.53478241	4862.700684	1.436680198	2.086775064	0.692770183
8/3/2004 21:05	8.11001873	98.04956818	202.7812958	384.9509888	379.2943726	40.9622612	44.52435303	42.63053894	67.354599	129.1995544	181.699585	200.1432037	203.0344391	206.4572449	5.930420399	5228.787598	88.64138794	88.84912872	4870.391113	1.441256881	2.089899778	0.698873878
8/3/2004 21:10	8.107925415	98.48170471	202.4137726	384.9155884	379.2907715	41.0246048	44.40888977	42.5991478	68.0719986	129.3455963	181.8505554	200.2684326	203.0271912	206.5121765	5.969176292	5071.820801	88.89598083	89.16345978	4838.496582	1.440024376	2.092805624	0.698873878
8/3/2004 21:15	8.065584183	98.09396362	202.48703	384.8802185	379.2871704	40.93043518	44.49129105	42.56775665	68.55799866	129.4916534	182.0015106	200.4096985	203.6369476	206.5671082	6.05051136	5330.86084	89.70200348	89.47779083	4745.908691	1.434585452	2.09571147	0.657002449
8/3/2004 21:20	8.05389595	98.0253067	202.8291473	384.8675842	379.2835693	40.83626938	44.57369232	42.19232941	68.76145935	130.1115417	182.1769867	200.6441956	203.1623383	206.6259613	6.072206974	5395.299316	88.6541748	89.06774902	4752.424316	1.429146528	2.098617315	0.656147957
8/3/2004 21:25	8.031726837	97.95664215	202.7092743	384.8921204	379.3021545	40.71572113	44.6560936	42.57993698	66.93991089	130.2129364	182.1170807	200.5855865	203.6940765	206.7201233	5.969640255	5111.383789	87.74575806	88.64292145	4800.918457	1.423707604	2.100265741	0.670430601
8/3/2004 21:30	7.990676403	97.88796997	202.2542572	384.9166565	379.3368225	40.65922165	44.73849487	42.19232941	67.16371155	129.5481873	181.7119598	200.1695709	203.4410706	206.0628204	5.863204002	4990.90918	88.07527924	88.21808624	4919.88916	1.418268561	2.096186638	0.6744591
8/3/2004 21:35	8.038812637	97.81929016	202.3366852	384.9412231	379.3714905	40.94079208	44.51511765	42.65736389	68.12006378	129.1118011	182.2832642	200.6178131	203.5842133	206.0628204	5.897311211	4918.806152	87.8837738	87.79325867	4819.098633	1.423562407	2.092107534	0.667483449
8/3/2004 21:40	8.024827003	97.94549561	202.2224884	384.9657593	379.4061584	40.79953384	44.45518875	42.59743881	67.74238586	128.9216614	182.1285858	200.3980865	203.0738068	205.5881805	5.951731682	4967.890625	86.64846039	87.56109619	4805.767578	1.429075241	2.088028193	0.662251651
8/3/2004 21:45	8.027917862	97.74712372	202.1283264	384.9851379	379.4346008	40.65827942	44.39526367	42.19232941	67.66381073	128.7315063	181.6855927	200.1076508	202.7941895	205.5354462	5.874500751	4794.14209	87.67834473	87.46845245	4767.592285	1.434587955	2.083949089	0.662251651
8/3/2004 21:50	8.030542374	97.22190094	202.0341644	385.0030212	379.4346008	40.32679749	44.33533478	42.58784866	68.80245209	129.1454926	182.0995636	200.0789795	202.9463196	206.0628052	5.964152813	4950.584961	88.06316376	87.37580872	4713.693848	1.440100789	2.082235813	0.656646192
8/3/2004 21:55	8.027564049	96.98422241	201.9399872	385.0209656	379.4346313	40.43666458	44.2754097	42.02423477	68.05627441	129.0470886	181.6526337	200.0503387	203.0984344	206.0628357	6.008357525	4963.559082	87.39195251	87.28315735	4739.90625	1.445340037	2.082235813	0.64479506
8/3/2004 22:00	8.064052582	96.78279877	201.8458252	385.0389099	379.4346008	40.54653168	43.98139572	41.65179062	67.43068695	128.9120941	181.5427704	200.0216675	202.8195343	205.5053711	5.954229832	4809.305664	87.13358307	87.34069824	4835.633301	1.450381041	2.082235813	0.634784997
8/3/2004 22:05	8.132267952	97.14572906	201.8263397	385.0549927	379.4346008	40.96621323	44.17916107	42.19965363	67.56230164	128.5348206	181.4329071	199.6421967	202.6187744	205.4262848	5.931638241	4783.09668	87.09410858	87.64328003	4852.830566	1.455421925	2.082235813	0.634784997
8/3/2004 22:10	8.216467857	96.65060425	201.9728394	385.0629272	379.4055176	40.40699768	44.03808594	42.05316544	67.69390869	128.1986542	181.6592255	199.5595856	202.5289001	205.3471832	5.96851778	4774.456055	88.03102875	87.94586945	4818.735352	1.460462928	2.083372831	0.622951269
8/3/2004 22:15	8.234046936	96.50429535	201.7439423	385.0708618	379.3692322	40.35206604	44.02929688	41.98138428	67.89703369	127.5026703	181.1054993	199.5156403	202.4390106	205.2680664	6.046686649	4908.165527	88.85662079	88.24845123	4827.708008	1.465503931	2.08968854	0.619525731
8/3/2004 22:20	8.227301598	96.37368774	201.7988892	385.0787964	379.3328857	40.29713058	44.06068802	42.02093506	67.45201111	127.4111252	180.8857727	199.4716797	202.3491058	205.1889648	6.065651417	4948.442871	89.36143494	88.55103302	4840.397461	1.475651383	2.096004486	0.608905315
8/3/2004 22:25	8.233985901	96.24308777	201.1319885	385.0867004	379.2965698	40.24219513	44.09207535	42.02093506	67.60075378	126.6695862	180.4977264	199.5217896	202.2592316	205.0589447	5.991570473	4916.616699	88.89774323	88.75457764	4956.185059	1.485903144	2.102320194	0.601214647
8/3/2004 22:30	8.236923218	96.00544739	201.7681274	385.0880737	379.260376	40.18726349	44.12346649	42.02093506	68.38557434	126.5314636	180.5636444	199.6096802	202.3370056	205.3414459	6.041256905	5058.728516	90.42271423	88.95610046	4892.790039	1.496154904	2.108635902	0.601214647
8/3/2004 22:35	8.237007141	95.90990448	202.1559448	385.0595703	379.2242126	40.50477982	44.39845276	42.02093506	69.9017334	127.7080536	180.9736633	199.6975861	202.7333984	205.9177551	6.190697193	5222.812988	90.74031067	89.15762329	4751.912109	1.506406784	2.113929272	0.601214647
8/3/2004 22:40	8.258852005	95.81437683	201.9362335	385.0310669	379.1880798	40.5707016	44.13946152	42.02093887	67.2161026	128.3522034	181.5405731	199.831192	202.6455231	205.9771118	6.169377804	4929.685059	89.38795471	89.35914612	4773.424316	1.516658545	2.114565134	0.601214647
8/3/2004 22:45	8.283472061	95.71884155	201.7329712	385.002533	379.1519165	40.55751419	43.99194336	41.94018555	67.45063782	127.410202	180.7857971	199.7160339	202.5576172	205.5145569	6.054152012	4993.884766	89.80891418	89.65737915	4962.764648	1.526051879	2.11520052	0.619525731
8/3/2004 22:50	8.282301903	95.62329865	201.7878876	384.9739685	379.1149902	40.484272	44.35121155	41.85778427	68.1282959	127.1636124	180.855011	199.2467041	202.1372833	205.4596405	6.060853958	5077.748047	90.90685272	90.11342621	4960.585449	1.53542769	2.115836143	0.665303528
8/3/2004 22:55	8.279419899	95.1050415	201.8428345	384.980896	379.0768433	40.41102982	44.29627991	41.77538681	68.36128235	127.3416367	180.8813934	199.4664154	202.3020782	205.4047089	6.1556077	5102.195313	91.74893188	90.56947327	4826.404785	1.5448035	2.116471767	0.665303528
8/3/2004 23:00	8.314102173	94.942276	201.8977661	385.0133667	379.0386963	40.33778763	43.88251114	41.69298935	67.81807709	127.5756683	180.8813934	199.7297516	202.4668884	205.349762	6.192718506	5114.740234	91.69019318	91.0255127	4862.529785	1.55417943	2.116984367	0.607318282
8/3/2004 23:05	8.334605217	94.00554657	201.9526978	385.0458679	379.0005798	40.09937286	43.97040176	41.86273193	67.59681702	127.5346603	180.8813782	199.7033691	202.5257263	205.2948303	6.203125	5271.206543	91.41590118	91.48155975	4861.696289	1.562603951	2.117296696	0.628147185
8/3/2004 23:10	8.334055901	94.19965363	201.862381	385.0783997	378.9624329	40.40307236	44.05830002	41.88909912	66.69361877	127.4936447	180.9137421	199.6770172	202.0153198	205.5521545	6.182752132	5098.86377	90.94248962	91.65534973	4919.718262	1.566695333	2.117608547	0.628681302
8/3/2004 23:15	8.322049141	94.44643402	202.252655	385.1108704	378.9617004	40.30889893	44.4863472	42.45930481	67.4193573	127.1629105	181.0935211	199.65065	202.4822693	205.5960999	6.160319328	5180.583496	91.36307526	91.82337952	4920.59375	1.570786595	2.117920637	0.628681302
8/3/2004 23:20	8.336260796	94.34783936	202.0893555	385.1026917	378.9617004	40.21473312	43.93971252	42.02093506	67.98110199	127.4702759	181.2733002	199.6242676	202.4273224	205.6400299	6.212274551	5297.416016	91.23432922	91.99141693	4943.836426	1.574877739	2.118232727	0.625141203
8/3/2004 23:25	8.309686661	94.24923706	201.9879456	385.093689	378.9616699	40.16199493	43.83830261	42.02093506	68.1472168	128.2591553	181.5103302	199.9586334	202.3723755	205.5881805	6.247754097	5344.381836	91.0817337	92.15944672	4852.510254	1.578969121	2.114501476	0.615619421
8/3/2004 23:30	8.328721046	94.12640381	201.8865356	385.0846863	378.9616699	40.04334259	43.73688507	41.74407196	67.00643921	128.5592194	181.4715576	199.8689728	202.3174438	205.3739319	6.217870235	5152.303711	90.60449219	92.11488342	4902.414063	1.577867866	2.110687494	0.604266465
8/3/2004 23:35	8.323312759	94.19386292	201.621994	385.0756531	378.9657288	40.04334259	43.69153595	41.95666504	65.97307587	127.617836	181.432785	199.7371368	202.2625275	205.209137	6.099600315	5142.924805	91.14829254	92.01036835	5034.885742	1.575302005	2.106873512	0.625629425
8/3/2004 23:40	8.316736221	94.26132965	201.7318573	385.0658264	378.9726868	40.51984787	43.65575027	41.53313065	67.18344879	127.54039	180.9051208	199.1108856	202.1076202	204.890152	6.127974987	5211.910645	91.3731842	91.90583038	5034.843262	1.572736502	2.10305953	0.625629485
8/3/2004 23:45	8.33697319	94.32878876	201.8417358	385.0554504	378.9796753	40.23733139	43.99062347	41.58586884	67.80941772	128.1420288	181.0369568	199.3086395	202.163269	204.9267883	6.213599205	5281.014648	91.59577942	91.80131531	4854.731934	1.570170641	2.102784872	0.625629425
8/3/2004 23:50	8.353778839	94.46455383	201.9515991	385.0450134	378.9866333	39.84778214	43.74474335	42.12146759	67.60951996	128.4319611	181.38237	199.5894623	202.3097839	204.9634094	6.249196053	5306.973633	91.52748871	91.69678497	4895.812988	1.569146514	2.105073452	0.601214647
8/3/2004 23:55	8.359960556	94.08802032	201.5245972	385.0346375	378.9848633	40.32020187	43.71319199	42.03906631	66.49220276	128.3089752	181.2596588	199.8267975	202.4503937	205.0000305	6.214500904	5127.594727	90.85282898	91.88342285	4920.764648	1.570637465	2.107361794	0.601214647
8/4/2004 0:00	8.364068031	94.0660553	201.3780975	385.0245972	378.9482422	40.38611984	43.85445404	41.95666504	65.89067841	127.2182388	181.1075287	199.0990295	201.8547058	205.4248352	6.162288189	5154.231445	91.22573853	92.15219879	5043.601563	1.572128415	2.109650135	0.592245936
8/4/2004 0:05	8.369213104	94.04408264	201.5934296	385.0162964	378.9116211	40.70253754	43.99570847	41.87426376	67.02017212	127.3961105	180.8813782	199.2308655	201.9146576	205.4614716	6.198394775	5273.11084	91.69648743	92.4209671	4967.827148	1.573619127	2.111938477	0.606573939
